Block Size (MB),Trial Num,Allocation Time (ms),Write Time (ms),Read Time (ms),Free Time (ms)
900,74,7.0,2549193,2548248,
900,75,7.0,2549908,2548098,240.0
900,76,32.0,2549050,2548145,
900,77,25.0,2549214,2548183,
900,78,22.0,2549423,2548375,
900,79,,2548931,2548077,
900,80,,2549015,2548074,239.0
900,81,12.0,2549025,2548151,239.0
900,82,11.0,2549160,2547944,239.0
900,83,11.0,2548943,2548086,238.0
900,84,10.0,2548751,2548069,246.0
900,85,7.0,2549178,2548366,239.0
900,86,11.0,2549020,2548443,244.0
900,87,11.0,2548889,2548189,243.0
900,88,10.0,2549101,2548393,238.0
900,89,11.0,2549597,2548182,238.0
900,90,7.0,2549028,2548070,239.0
900,91,10.0,2549177,2548321,244.0
900,92,10.0,2549066,2548063,258.0
900,93,10.0,2549442,2548028,238.0
900,94,10.0,2549032,2548138,242.0
900,95,10.0,2549045,2548361,238.0
900,96,11.0,2549713,2547982,237.0
900,97,6.0,2549080,2548196,240.0
900,98,11.0,2549236,2548145,238.0
900,99,10.0,2548795,2548082,239.0
900,100,10.0,2549146,2548143,238.0
1000,1,12.0,2831899,2831131,239.0
1000,2,7.0,2832668,2831067,240.0
1000,3,11.0,2832241,2831332,239.0
1000,4,10.0,2832559,2831310,238.0
1000,5,11.0,2832111,2831395,238.0
1000,6,10.0,2832459,2831237,239.0
1000,7,11.0,2832186,2831317,263.0
1000,8,9.0,2832592,2831164,243.0
1000,9,10.0,2832152,2831349,242.0
1000,10,10.0,2832867,2831224,239.0
1000,11,11.0,2832315,2831327,239.0
1000,12,10.0,2833016,2831153,240.0
1000,13,10.0,2832576,2831559,238.0
1000,14,10.0,2833035,2831573,239.0
1000,15,7.0,2832895,2831116,244.0
1000,16,10.0,2832250,2831277,240.0
1000,17,10.0,2831905,2831341,238.0
1000,18,10.0,2832931,2831489,239.0
1000,19,10.0,2832242,2831833,236.0
1000,20,7.0,2832276,2831108,239.0
1000,21,33.0,2832515,2831349,
1000,22,8.0,2831886,2831326,
1000,23,,2832630,2831331,
1000,24,,2832074,2831335,239.0
1000,25,15.0,2832266,2831443,240.0
1000,26,12.0,2832957,2831735,239.0
1000,27,11.0,2833134,2831170,238.0
1000,28,10.0,2832244,2831409,244.0
1000,29,7.0,2832463,2831428,241.0
1000,30,11.0,2832344,2831589,243.0
1000,31,10.0,2832144,2831077,239.0
1000,32,11.0,2832706,2831248,239.0
1000,33,10.0,2832376,2831610,238.0
1000,34,7.0,2833127,2831624,239.0
1000,35,10.0,2832947,2831185,242.0
1000,36,11.0,2832201,2831272,239.0
1000,37,9.0,2832025,2831122,240.0
1000,38,10.0,2831855,2831472,243.0
1000,39,11.0,2832349,2831013,239.0
1000,40,10.0,2832189,2831299,238.0
1000,41,7.0,2832715,2831473,237.0
1000,42,10.0,2832182,2831151,239.0
1000,43,10.0,2832345,2831125,240.0
1000,44,11.0,2832267,2831536,239.0
1000,45,10.0,2832021,2831422,238.0
1000,46,6.0,2832190,2831288,242.0
1000,47,10.0,2832208,2831208,242.0
1000,48,10.0,2831977,2831138,239.0
1000,49,10.0,2831986,2831209,238.0
1000,50,10.0,2832541,2831618,238.0
1000,51,10.0,2833089,2831281,238.0
1000,52,7.0,2832338,2831226,242.0
1000,53,10.0,2832221,2831400,240.0
1000,54,11.0,2832252,2831311,238.0
1000,55,10.0,2832428,2831236,238.0
1000,56,11.0,2832067,2831256,238.0
1000,57,10.0,2832615,2831375,239.0
1000,58,11.0,2832129,2831260,239.0
1000,59,6.0,2832254,2831308,243.0
1000,60,11.0,2832440,2831730,239.0
1000,61,10.0,2832007,2831356,240.0
1000,62,10.0,2832036,2831494,238.0
1000,63,10.0,2832969,2831631,239.0
1000,64,9.0,2832251,2831407,240.0
1000,65,10.0,2832069,2831317,239.0
1000,66,10.0,2832355,2831365,240.0
1000,67,7.0,2832407,2831422,241.0
1000,68,,2832165,2831277,
1000,69,,2832055,2831594,239.0
1000,70,15.0,2832410,2831351,238.0
1000,71,11.0,2832018,2831245,241.0
1000,72,11.0,2831991,2831549,239.0
1000,73,10.0,2832288,2831495,243.0
1000,74,7.0,2832433,2831103,238.0
1000,75,11.0,2832169,2831197,243.0
1000,76,10.0,2832229,2831134,238.0
1000,77,11.0,2832050,2831169,240.0
1000,78,10.0,2832653,2831150,239.0
1000,79,7.0,2833575,2831354,240.0
1000,80,10.0,2832419,2831318,245.0
1000,81,10.0,2832113,2831453,239.0
1000,82,9.0,2832121,2831233,239.0
1000,83,10.0,2832646,2831268,242.0
1000,84,11.0,2832324,2831498,237.0
1000,85,10.0,2832373,2831371,239.0
1000,86,7.0,2832544,2831458,239.0
1000,87,10.0,2832224,2831241,237.0
1000,88,10.0,2832133,2831394,238.0
1000,89,11.0,2832626,2831411,238.0
1000,90,10.0,2832340,2831085,239.0
1000,91,7.0,2832193,2831152,242.0
1000,92,11.0,2832173,2831307,240.0
1000,93,10.0,2832572,2831502,238.0
1000,94,10.0,2833258,2831273,239.0
1000,95,10.0,2832083,2831038,237.0
1000,96,10.0,2832393,2831508,240.0
1000,97,7.0,2832106,2831521,242.0
1000,98,10.0,2832157,2831285,240.0
1000,99,10.0,2832193,2831322,239.0
1000,100,10.0,2832180,2831080,239.0
