Block Size (MB),Trial Num,Allocation Time (ms),Write Time (ms),Read Time (ms),Free Time (ms)
700,53,0.004,1978.061,1978.141,0.017
700,54,0.004,1978.425,1978.376,0.017
700,55,0.005,1978.096,1978.332,0.017
700,56,0.005,1978.094,1978.106,0.017
700,57,0.005,1978.124,1978.026,0.017
700,58,0.005,1978.081,1978.074,0.017
700,59,0.005,1978.125,1978.058,0.017
700,60,0.005,1978.052,1978.051,0.017
700,61,0.005,1978.117,1978.129,0.016
700,62,0.004,1978.115,1978.021,0.018
700,63,0.005,1978.037,1978.123,0.016
700,64,0.004,1978.063,1978.124,0.017
700,65,0.004,1978.058,1978.110,0.017
700,66,0.005,1978.111,1978.118,0.018
700,67,0.004,1978.063,1978.107,0.018
700,68,0.005,1978.069,1978.149,0.018
700,69,0.005,1978.054,1978.087,0.017
700,70,0.005,1978.032,1978.086,0.017
700,71,0.005,1978.113,1978.092,0.018
700,72,0.004,1978.066,1978.134,0.018
700,73,0.005,1978.056,1978.043,0.017
700,74,0.005,1978.068,1978.150,0.017
700,75,0.005,1978.067,1978.072,0.017
700,76,0.004,1978.086,1978.093,0.017
700,77,0.004,1978.085,1978.101,0.017
700,78,0.004,1978.067,1978.036,0.016
700,79,0.005,1978.084,1978.066,0.018
700,80,0.004,1978.067,1978.032,0.016
700,81,0.004,1978.068,1978.108,0.017
700,82,0.005,1978.056,1978.113,0.017
700,83,0.005,1978.055,1978.073,0.018
700,84,0.004,1978.117,1978.043,0.017
700,85,0.005,1978.101,1978.105,0.016
700,86,0.005,1978.152,1978.080,0.017
700,87,0.005,1978.026,1978.021,0.018
700,88,0.005,1978.035,1978.081,0.018
700,89,0.004,1978.061,1978.106,0.018
700,90,0.005,1978.040,1978.086,0.016
700,91,0.005,1978.094,1978.092,0.018
700,92,0.005,1978.050,1978.045,0.017
700,93,0.004,1978.045,1978.032,0.017
700,94,0.005,1978.075,1978.067,0.017
700,95,0.005,1978.089,1978.061,0.017
700,96,0.004,1978.097,1978.055,0.017
700,97,0.005,1978.024,1978.044,0.016
700,98,0.004,1978.074,1978.106,0.018
700,99,0.004,1978.036,1978.107,0.017
700,100,0.005,1978.085,1978.130,0.017
800,1,0.021,2260.715,2260.688,0.018
800,2,0.004,2260.732,2260.618,0.018
800,3,0.005,2260.666,2260.682,0.018
800,4,0.005,2260.660,2260.634,0.017
800,5,0.005,2260.711,2260.641,0.018
800,6,0.004,2260.636,2260.679,0.018
800,7,0.004,2260.677,2260.641,0.018
800,8,0.004,2260.632,2260.702,0.018
800,9,0.005,2260.698,2260.680,0.018
800,10,0.004,2260.729,2260.699,0.017
800,11,0.005,2260.668,2260.653,0.018
800,12,0.004,2260.655,2260.645,0.018
800,13,0.004,2260.655,2260.670,0.017
800,14,0.004,2260.652,2260.631,0.018
800,15,0.005,2260.647,2260.671,0.017
800,16,0.005,2260.628,2260.595,0.017
800,17,0.005,2260.643,2260.649,0.018
800,18,0.005,2260.629,2260.624,0.018
800,19,0.005,2260.638,2260.603,0.019
800,20,0.005,2260.702,2260.608,0.017
800,21,0.005,2260.574,2260.616,0.018
800,22,0.004,2260.614,2260.615,0.017
800,23,0.005,2260.550,2260.598,0.016
800,24,0.004,2260.659,2260.674,0.018
800,25,0.004,2260.757,2260.617,0.018
800,26,0.005,2260.708,2260.662,0.017
800,27,0.005,2260.638,2260.652,0.017
800,28,0.004,2260.606,2260.609,0.018
800,29,0.005,2260.667,2260.642,0.018
800,30,0.004,2260.634,2260.664,0.017
800,31,0.006,2260.701,2260.665,0.017
800,32,0.004,2260.633,2260.650,0.018
800,33,0.005,2260.704,2260.640,0.016
800,34,0.004,2260.567,2260.591,0.018
800,35,0.005,2260.673,2260.606,0.018
800,36,0.005,2260.665,2260.689,0.018
800,37,0.005,2260.685,2260.696,0.017
800,38,0.005,2260.667,2260.711,0.017
800,39,0.005,2260.693,2260.793,0.017
800,40,0.005,2260.662,2260.622,0.017
800,41,0.004,2260.592,2260.679,0.017
800,42,0.004,2260.655,2260.648,0.018
800,43,0.005,2260.614,2260.738,0.018
800,44,0.004,2260.651,2260.613,0.018
800,45,0.005,2260.725,2260.654,0.017
800,46,0.005,2260.673,2260.669,0.018
800,47,0.005,2260.658,2260.624,0.018
800,48,0.004,2260.592,2260.615,0.018
800,49,0.004,2260.724,2260.602,0.017
800,50,0.004,2260.681,2260.685,0.018
800,51,0.004,2260.681,2260.673,0.017
800,52,0.005,2260.771,2260.699,0.017
800,53,0.005,2260.709,2260.718,0.017
800,54,0.005,2260.654,2260.714,0.016
800,55,0.004,2260.656,2260.671,0.019
800,56,0.004,2260.651,2260.627,0.018
800,57,0.004,2260.707,2260.708,0.018
800,58,0.004,2260.667,2260.588,0.017
800,59,0.005,2260.706,2260.715,0.017
800,60,0.004,2260.670,2260.686,0.018
800,61,0.004,2260.642,2260.658,0.018
800,62,0.004,2260.706,2260.646,0.017
800,63,0.005,2260.642,2260.670,0.018
800,64,0.004,2260.656,2260.627,0.017
800,65,0.005,2260.642,2260.602,0.017
800,66,0.004,2260.646,2260.641,0.019
800,67,0.005,2260.645,2260.687,0.017
800,68,0.005,2260.713,2260.664,0.018
800,69,0.005,2260.703,2260.662,0.017
800,70,0.004,2260.676,2260.692,0.017
800,71,0.004,2260.713,2260.728,0.018
800,72,0.004,2260.641,2260.643,0.018
800,73,0.004,2260.593,2260.615,0.017
800,74,0.004,2260.655,2260.599,0.017
800,75,0.004,2260.669,2260.638,0.017
800,76,0.005,2260.668,2260.967,0.017
800,77,0.005,2260.748,2260.882,0.018
800,78,0.005,2260.657,2260.653,0.018
800,79,0.004,2260.637,2260.657,0.018
800,80,0.004,2260.655,2260.694,0.018
800,81,0.004,2260.687,2260.679,0.018
800,82,0.005,2260.608,2260.659,0.017
800,83,0.004,2260.749,2260.674,0.017
800,84,0.005,2260.680,2260.657,0.017
800,85,0.005,2260.659,2260.698,0.017
800,86,0.005,2260.650,2260.648,0.018
800,87,0.004,2260.632,2260.647,0.018
800,88,0.005,2260.679,2260.658,0.018
800,89,0.004,2260.663,2260.658,0.018
800,90,0.005,2260.601,2260.654,0.017
800,91,0.005,2260.643,2260.681,0.018
800,92,0.005,2260.635,2260.693,0.017
800,93,0.004,2260.613,2260.606,0.019
800,94,0.005,2260.591,2260.664,0.017
800,95,0.004,2260.643,2260.670,0.018
800,96,0.005,2260.643,2260.624,0.018
800,97,0.005,2260.676,2260.618,0.017
800,98,0.005,2260.629,2260.617,0.018
800,99,0.004,2260.685,2260.648,0.018
800,100,0.005,2260.662,2260.620,0.018
900,1,0.004,2543.288,2543.227,0.018
900,2,0.005,2543.263,2543.296,0.018
900,3,0.004,2543.247,2543.276,0.018
900,4,0.004,2543.258,2543.290,0.017
900,5,0.004,2543.253,2543.254,0.017
900,6,0.004,2543.244,2543.228,0.017
900,7,0.004,2543.253,2543.275,0.017
900,8,0.005,2543.269,2543.246,0.018
900,9,0.005,2543.261,2543.191,0.018
900,10,0.004,2543.232,2543.169,0.017
900,11,0.004,2543.205,2543.158,0.016
900,12,0.004,2543.221,2543.190,0.018
900,13,0.005,2543.204,2543.189,0.018
900,14,0.004,2543.185,2543.283,0.018
900,15,0.005,2543.240,2543.249,0.018
900,16,0.004,2543.246,2543.233,0.018
900,17,0.004,2543.179,2543.234,0.018
900,18,0.004,2543.263,2543.280,0.017
900,19,0.005,2543.246,2543.182,0.017
900,20,0.005,2543.200,2543.229,0.018
900,21,0.005,2543.285,2543.219,0.018
900,22,0.004,2543.253,2543.193,0.018
900,23,0.005,2543.344,2543.244,0.018
900,24,0.005,2543.205,2543.170,0.012
900,25,0.003,2543.187,2543.314,0.017
900,26,0.005,2543.191,2543.283,0.019
900,27,0.005,2543.327,2543.221,0.018
900,28,0.005,2543.238,2543.250,0.016
900,29,0.004,2543.259,2543.261,0.018
900,30,0.004,2543.261,2543.297,0.018
900,31,0.004,2543.309,2543.209,0.018
900,32,0.005,2543.255,2543.201,0.017
900,33,0.005,2543.257,2543.176,0.016
900,34,0.004,2543.210,2543.232,0.018
900,35,0.004,2543.194,2543.184,0.018
900,36,0.004,2543.232,2543.206,0.018
900,37,0.004,2543.195,2543.272,0.017
900,38,0.005,2543.213,2543.237,0.018
900,39,0.004,2543.203,2543.295,0.017
900,40,0.005,2543.244,2543.252,0.018
900,41,0.004,2543.244,2543.275,0.018
900,42,0.005,2543.324,2543.161,0.016
900,43,0.004,2543.256,2543.183,0.018
900,44,0.004,2543.214,2543.254,0.017
900,45,0.005,2543.221,2543.250,0.017
900,46,0.004,2543.229,2543.168,0.018
900,47,0.005,2543.239,2543.216,0.017
900,48,0.004,2543.241,2543.273,0.016
900,49,0.004,2543.234,2543.188,0.018
900,50,0.004,2543.207,2543.267,0.018
900,51,0.005,2543.186,2543.246,0.018
900,52,0.005,2543.181,2543.273,0.018
900,53,0.005,2543.287,2543.285,0.017
900,54,0.005,2543.273,2543.220,0.018
900,55,0.004,2543.213,2543.220,0.018
900,56,0.005,2543.158,2543.230,0.018
900,57,0.004,2543.233,2543.221,0.018
900,58,0.005,2543.338,2543.202,0.022
900,59,0.006,2543.137,2543.199,0.018
900,60,0.005,2543.212,2543.154,0.017
900,61,0.005,2543.260,2543.277,0.017
900,62,0.004,2543.196,2543.309,0.017
900,63,0.005,2543.269,2543.271,0.018
900,64,0.005,2543.258,2543.171,0.017
900,65,0.005,2543.256,2543.271,0.018
900,66,0.005,2543.283,2543.237,0.018
900,67,0.005,2543.203,2543.280,0.018
900,68,0.004,2543.296,2543.200,0.018
900,69,0.005,2543.216,2543.225,0.018
900,70,0.004,2543.276,2543.271,0.018
900,71,0.005,2543.254,2543.151,0.017
900,72,0.004,2543.271,2543.177,0.015
900,73,0.004,2543.192,2543.289,0.018
900,74,0.005,2543.302,2543.268,0.018
900,75,0.005,2543.228,2543.227,0.018
900,76,0.005,2543.294,2543.252,0.017
900,77,0.005,2543.301,2543.193,0.018
900,78,0.005,2543.264,2543.279,0.018
900,79,0.004,2543.226,2543.271,0.017
900,80,0.005,2543.329,2543.222,0.018
900,81,0.004,2543.262,2543.281,0.017
900,82,0.005,2543.465,2543.181,0.018
900,83,0.004,2543.271,2543.278,0.018
900,84,0.004,2543.294,2543.193,0.017
900,85,0.005,2543.222,2543.238,0.018
900,86,0.005,2543.277,2543.267,0.017
900,87,0.005,2543.191,2543.215,0.018
900,88,0.005,2543.268,2543.227,0.018
900,89,0.004,2543.274,2543.326,0.018
900,90,0.005,2543.312,2543.243,0.018
900,91,0.004,2543.226,2543.164,0.018
900,92,0.005,2543.320,2543.186,0.018
900,93,0.004,2543.269,2543.180,0.017
900,94,0.005,2543.336,2543.235,0.017
900,95,0.005,2543.277,2543.276,0.017
900,96,0.004,2543.228,2543.199,0.017
900,97,0.005,2543.205,2543.280,0.018
900,98,0.005,2543.220,2543.193,0.018
900,99,0.005,2543.259,2543.246,0.018
900,100,0.004,2543.288,2543.229,0.018
1000,1,0.004,2825.866,2825.923,0.018
1000,2,0.005,2825.797,2825.827,0.018
1000,3,0.005,2825.874,2825.885,0.018
1000,4,0.005,2825.951,2825.865,0.018
1000,5,0.005,2825.812,2825.815,0.018
1000,6,0.004,2825.761,2825.819,0.017
1000,7,0.005,2825.884,2825.883,0.018
1000,8,0.004,2825.780,2825.826,0.018
1000,9,0.005,2825.842,2825.817,0.018
1000,10,0.005,2825.922,2825.892,0.017
1000,11,0.004,2825.824,2825.782,0.017
1000,12,0.004,2825.895,2825.815,0.018
1000,13,0.004,2825.858,2825.807,0.018
1000,14,0.005,2825.844,2825.882,0.018
1000,15,0.005,2825.886,2825.751,0.018
1000,16,0.005,2825.848,2825.791,0.018
1000,17,0.005,2825.876,2825.799,0.018
1000,18,0.005,2825.800,2825.827,0.017
1000,19,0.004,2825.823,2825.799,0.018
1000,20,0.005,2825.814,2825.825,0.018
1000,21,0.004,2825.790,2825.768,0.018
1000,22,0.005,2825.780,2825.815,0.018
1000,23,0.004,2825.825,2825.776,0.018
1000,24,0.004,2825.756,2825.749,0.018
1000,25,0.004,2825.777,2825.820,0.017
1000,26,0.005,2825.877,2825.827,0.017
1000,27,0.004,2825.799,2825.819,0.017
1000,28,0.005,2825.846,2825.850,0.019
1000,29,0.004,2825.778,2825.844,0.017
1000,30,0.005,2825.860,2825.744,0.018
1000,31,0.005,2825.713,2825.813,0.018
1000,32,0.004,2825.846,2825.859,0.018
1000,33,0.005,2825.764,2825.740,0.018
1000,34,0.004,2825.747,2825.809,0.018
1000,35,0.005,2825.821,2825.823,0.018
1000,36,0.005,2825.818,2825.867,0.018
1000,37,0.005,2825.759,2825.868,0.017
1000,38,0.005,2825.837,2825.823,0.018
1000,39,0.004,2825.834,2825.811,0.017
1000,40,0.004,2825.809,2825.764,0.017
1000,41,0.005,2825.783,2825.813,0.018
1000,42,0.005,2825.802,2825.747,0.018
1000,43,0.004,2825.819,2825.843,0.017
1000,44,0.005,2825.825,2825.796,0.018
1000,45,0.005,2825.840,2825.805,0.018
1000,46,0.005,2825.824,2825.744,0.018
1000,47,0.004,2825.873,2825.903,0.018
1000,48,0.005,2825.780,2825.788,0.017
1000,49,0.005,2825.814,2825.827,0.017
1000,50,0.004,2825.803,2825.787,0.018
1000,51,0.005,2825.914,2825.765,0.018
1000,52,0.004,2825.770,2825.744,0.019
1000,53,0.004,2825.772,2825.783,0.018
1000,54,0.005,2825.812,2825.802,0.017
1000,55,0.004,2825.798,2825.794,0.017
1000,56,0.004,2825.805,2825.780,0.018
1000,57,0.005,2825.759,2825.854,0.018
1000,58,0.004,2825.921,2825.868,0.018
1000,59,0.005,2825.831,2825.820,0.019
1000,60,0.005,2825.759,2825.853,0.019
1000,61,0.004,2825.807,2825.844,0.018
1000,62,0.005,2825.858,2825.760,0.018
1000,63,0.004,2825.807,2825.815,0.019
1000,64,0.004,2825.780,2825.890,0.018
1000,65,0.004,2825.898,2825.792,0.018
1000,66,0.004,2825.780,2825.874,0.018
1000,67,0.004,2825.848,2825.832,0.018
1000,68,0.005,2825.833,2825.835,0.019
1000,69,0.005,2825.868,2825.807,0.017
1000,70,0.004,2825.826,2825.888,0.017
1000,71,0.005,2825.854,2825.820,0.018
1000,72,0.004,2825.817,2825.817,0.018
1000,73,0.005,2825.897,2825.766,0.018
1000,74,0.005,2825.786,2825.883,0.017
1000,75,0.005,2825.951,2825.820,0.017
1000,76,0.005,2825.883,2825.880,0.017
1000,77,0.005,2825.768,2825.776,0.018
1000,78,0.005,2825.816,2825.805,0.017
1000,79,0.004,2825.856,2825.822,0.018
1000,80,0.004,2825.824,2825.849,0.017
1000,81,0.005,2825.775,2825.827,0.019
1000,82,0.005,2825.760,2825.812,0.018
1000,83,0.005,2825.751,2825.771,0.017
1000,84,0.005,2825.811,2825.751,0.019
1000,85,0.004,2825.867,2825.894,0.018
1000,86,0.005,2825.837,2825.785,0.018
1000,87,0.004,2825.852,2825.857,0.018
1000,88,0.004,2825.857,2825.775,0.018
1000,89,0.004,2825.822,2825.859,0.018
1000,90,0.005,2825.832,2825.892,0.015
1000,91,0.004,2825.825,2825.839,0.018
1000,92,0.005,2825.843,2825.780,0.018
1000,93,0.005,2825.778,2825.800,0.018
1000,94,0.004,2825.751,2825.779,0.018
1000,95,0.004,2825.735,2825.815,0.017
1000,96,0.005,2825.819,2825.801,0.018
1000,97,0.005,2825.800,2825.832,0.018
1000,98,0.004,2825.895,2825.817,0.018
1000,99,0.005,2825.840,2825.801,0.017
1000,100,0.005,2825.767,2825.774,0.019

Total execution time: 3108436.204 milliseconds
